cwt_minus_temporal,gate_minus_temporal,gate_minus_cwt
-0.014994238725036357,0.00865441150729851,0.020772351395544675
-0.012833679548963195,0.007803510350646081,0.02019509464432223
-0.014038097841116759,0.009504630991118646,0.023491820486118975
-0.014120996983555623,0.009146669788570705,0.02298842191500816
-0.01371544472280628,0.007212675813315195,0.02279357327916587
-0.017566387816573714,0.0071790967345410905,0.024080439796724362
-0.015180445555615374,0.008936483627238756,0.025507206506257596
-0.018162271394968732,0.009678359067177622,0.021691957111938165
-0.015244439625364037,0.009818880379236616,0.025793621198519245
-0.01662789889929206,0.007861636876026479,0.025470248569844367
-0.011388240904454672,0.008629503386517912,0.023134788778136683
-0.014316099208495303,0.008352499055511609,0.02245137215028803
-0.014422012063281753,0.006884195127588755,0.0244797399940343
-0.009966082910837448,0.009196491757318404,0.02418348941899029
-0.013491214673639229,0.006177182210182819,0.022552680480744436
-0.012446713266906495,0.008445539869001428,0.022884783119024976
-0.014283485322135858,0.010188926951825716,0.022642418043383405
-0.016476596376151842,0.009378936938488569,0.024891018296704925
-0.015247840968882875,0.008755725600475661,0.021572406508986064
-0.017225369260052137,0.009368473216523121,0.02474204529333257
-0.014192719154509703,0.007847799702733749,0.023837342001867823
-0.014846923216295549,0.00951658003950917,0.023091502333579927
-0.0178962539858476,0.008053542048900186,0.02381124228352227
-0.014145135350970395,0.007584003760662594,0.024695402144708445
-0.016999592522954576,0.009030577922467642,0.02134889742637458
-0.013837034796880143,0.008312708898471355,0.02291314531351374
-0.01614737369929664,0.0076393091618846,0.0254543213221069
-0.015899954772221947,0.00732549145137229,0.024065695319885116
-0.013305098205609878,0.008108628197835532,0.0255655171971364
-0.01621579277266283,0.009010573961392043,0.021240983836704586
-0.013683171148038076,0.006576375060479145,0.023743692620794565
-0.015340397302322506,0.007634157254632679,0.02625364204948999
-0.017621181075270886,0.009881862573996703,0.022926307528711387
-0.013361231720397604,0.009147233886266815,0.02521157992452583
-0.017116504648717723,0.009701189152113265,0.018651737310457994
-0.01711312617456051,0.009691329465954523,0.02449127953952901
-0.012921568250681581,0.00833500034685708,0.025171742489942472
-0.01671299384212488,0.0076914931347764615,0.024168371331594884
-0.0124549621286838,0.009361696615491799,0.023739376722273442
-0.01723996089219826,0.008108717635344154,0.023453303584354823
-0.01383732388332548,0.010036774849775054,0.02210908678171053
-0.014167704149987914,0.008047983925142166,0.02230338868399928
-0.015755779081155774,0.008794593829236974,0.024346721247871628
-0.01567600870872865,0.010934852829355357,0.02513573686293835
-0.012895786021535627,0.00832280969102106,0.021990935363599085
-0.016044016755597745,0.010116569795960095,0.023494257871072066
-0.016530037201186176,0.008237246201307724,0.02351003963834508
-0.014924035282194992,0.00799283590721278,0.023678754195714524
-0.015960599739859083,0.008017288136713985,0.023663032394077188
-0.0166333556182493,0.008981780240788662,0.02183793591150074
-0.015631530901076385,0.007715649565012916,0.021239683306231383
-0.01505686730001754,0.0091158329360701,0.026426307420085005
-0.013283160127326665,0.008028982744539337,0.02237844321686633
-0.013223026249637115,0.008835398347155965,0.02607874670337007
-0.01741347760939016,0.009248396073613052,0.020366261936625274
-0.012937084105853591,0.008106231874646763,0.02203966647969391
-0.015585231743082795,0.008291505955785872,0.02348603242051306
-0.014415441431381959,0.00826684702701419,0.02216035209064171
-0.01587666448171876,0.008219803281151128,0.022667989774257102
-0.01674509039819716,0.009401311535887191,0.024552897889286274
