seed,split,method,threshold,mcc,accuracy,precision,recall_pd,specificity,f1,pr_auc,roc_auc,brier,ece_10_bins,tn,fp,fn,tp,errors
45,test_confirmatory,oracle,0.5,0.9859327042148306,0.9929188749367757,0.9998560599763614,0.9859796922449485,0.9998580576286028,0.9928693943615471,0.9928479241822654,0.9929188749367756,0.007081125063224331,0.007081125063224331,500132,71,7013,493190,7084
46,train_oof,temporal,0.13999999999999999,0.9630203865338016,0.9814693473118967,0.9878232427093285,0.9749568497091351,0.9879818449146583,0.981347875395121,0.9960696124811648,0.9954342397468618,0.020347214823721888,0.018976320171114176,61820,752,1567,61005,2319
46,train_oof,cwt,0.16499999999999998,0.9794242989879489,0.9897078565492553,0.9917669715936447,0.987614268362846,0.9918014447356646,0.9896862638330584,0.9981120813332865,0.9968739322407345,0.009395080034234197,0.006718461088787819,62059,513,775,61797,1288
46,train_oof,fixed_50_50,0.18,0.9824537331740055,0.9912261075241322,0.9920911914443982,0.9903471201176245,0.9921050949306399,0.9912183885983012,0.9992474450289073,0.9990716344582459,0.011102398454636795,0.016053338078902697,62078,494,604,61968,1098
46,train_oof,best_fixed,0.14999999999999997,0.9825810841594046,0.9912900338809691,0.9905844052216655,0.9920092053953845,0.9905708623665538,0.9912962933388696,0.9993447153899174,0.9992039949240766,0.009306552000850184,0.011844503117131488,61982,590,500,62072,1090
46,train_oof,adaptive,0.16499999999999998,0.9826447189448367,0.9913219970593876,0.9919194828469022,0.9907146966694368,0.9919292974493383,0.991316723702306,0.9992540424340892,0.9990785944132728,0.00784821193959587,0.009196895845253579,62067,505,581,61991,1086
46,train_oof,conservative,0.14999999999999997,0.9828365368150946,0.9914178865946429,0.9908060654429369,0.992041168573803,0.990794604615483,0.9914232323393652,0.9993575494235727,0.9992168671374141,0.0074302035762312275,0.007464152024736626,61996,576,498,62074,1074
46,train_oof,oracle,0.5,0.9852399500545005,0.9925685610177076,0.9997891937471622,0.9853448826951352,0.9997922393402799,0.9925144880875725,0.9924647244850938,0.9925685610177075,0.007431438982292399,0.007431438982292391,62559,13,917,61655,930
46,validation,temporal,0.13999999999999999,0.9692288814429071,0.9845288326300985,0.9938102684388845,0.9751310574095384,0.9939266078506585,0.9843820587286222,0.9977985981135866,0.9971575270818303,0.021627706959141825,0.021862685150414982,15547,95,389,15253,484
46,validation,cwt,0.16499999999999998,0.9865191940297475,0.993255338192047,0.9953136033896129,0.9911775987725355,0.9953330776115586,0.993241295365002,0.9995998066888028,0.9995271611690163,0.00731848838605552,0.0065220821283641876,15569,73,138,15504,211
